Year,Month,Data source,PortRoute,Region,ArriveDepart,UnSamp_Total
2017,2,Unsampled,191,4,1,542
2017,2,Unsampled,191,7,1,1031
2017,2,Unsampled,191,7,1,7878
2017,2,Unsampled,191,7,1,1193
2017,2,Unsampled,191,7,1,1034
2017,2,Unsampled,191,7,1,901
2017,2,Unsampled,191,7,1,0
2017,2,Unsampled,191,3,1,0
2017,2,Unsampled,181,4,1,4421
2017,2,Unsampled,181,2,1,143
2017,2,Unsampled,181,4,1,3057
2017,2,Unsampled,181,4,1,744
2017,2,Unsampled,181,4,1,1110
2017,2,Unsampled,181,1,1,513
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,127
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,584
2017,2,Unsampled,181,1,1,1635
2017,2,Unsampled,181,1,1,1
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,80
2017,2,Unsampled,181,1,1,1032
2017,2,Unsampled,181,1,1,622
2017,2,Unsampled,181,1,1,1411
2017,2,Unsampled,181,1,1,1174
2017,2,Unsampled,181,1,1,97
2017,2,Unsampled,181,1,1,179
2017,2,Unsampled,181,1,1,127
2017,2,Unsampled,181,1,1,3299
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,662
2017,2,Unsampled,181,9,1,0
2017,2,Unsampled,181,9,1,276
2017,2,Unsampled,181,9,1,1650
2017,2,Unsampled,181,9,1,2020
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,9,1,1733
2017,2,Unsampled,181,9,1,3019
2017,2,Unsampled,181,9,1,1261
2017,2,Unsampled,181,9,1,2907
2017,2,Unsampled,181,9,1,2352
2017,2,Unsampled,181,9,1,2402
2017,2,Unsampled,181,9,1,1189
2017,2,Unsampled,181,9,1,551
2017,2,Unsampled,181,9,1,419
2017,2,Unsampled,181,9,1,1299
2017,2,Unsampled,181,4,1,202
2017,2,Unsampled,181,1,1,1272
2017,2,Unsampled,181,1,1,3120
2017,2,Unsampled,181,1,1,185
2017,2,Unsampled,181,1,1,268
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,416
2017,2,Unsampled,181,1,1,0
2017,2,Unsampled,181,1,1,532
2017,2,Unsampled,181,1,1,969
2017,2,Unsampled,181,1,1,665
2017,2,Unsampled,181,1,1,1399
2017,2,Unsampled,181,10,1,402
2017,2,Unsampled,181,10,1,0
2017,2,Unsampled,181,4,1,1241
2017,2,Unsampled,181,4,1,1331
2017,2,Unsampled,181,2,1,1804
2017,2,Unsampled,181,7,1,6435
2017,2,Unsampled,181,7,1,295
2017,2,Unsampled,181,9,1,625
2017,2,Unsampled,181,6,1,2830
2017,2,Unsampled,181,7,1,1374
2017,2,Unsampled,181,7,1,599
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,417
2017,2,Unsampled,201,1,1,175
2017,2,Unsampled,201,1,1,147
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,618
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,1299
2017,2,Unsampled,201,1,1,2903
2017,2,Unsampled,201,1,1,4102
2017,2,Unsampled,201,1,1,2600
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,174
2017,2,Unsampled,201,1,1,4494
2017,2,Unsampled,201,1,1,1669
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,3935
2017,2,Unsampled,201,1,1,4100
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,3167
2017,2,Unsampled,201,1,1,3039
2017,2,Unsampled,201,1,1,4283
2017,2,Unsampled,201,1,1,478
2017,2,Unsampled,201,9,1,0
2017,2,Unsampled,201,9,1,1266
2017,2,Unsampled,201,9,1,0
2017,2,Unsampled,201,9,1,2536
2017,2,Unsampled,201,9,1,299
2017,2,Unsampled,201,9,1,0
2017,2,Unsampled,201,9,1,863
2017,2,Unsampled,201,9,1,1739
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,9,1,670
2017,2,Unsampled,201,9,1,0
2017,2,Unsampled,201,9,1,2289
2017,2,Unsampled,201,9,1,187
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,9,1,723
2017,2,Unsampled,201,9,1,0
2017,2,Unsampled,201,9,1,0
2017,2,Unsampled,201,9,1,1802
2017,2,Unsampled,201,9,1,4598
2017,2,Unsampled,201,9,1,880
2017,2,Unsampled,201,9,1,317
2017,2,Unsampled,201,1,1,99
2017,2,Unsampled,201,1,1,4538
2017,2,Unsampled,201,1,1,2729
2017,2,Unsampled,201,1,1,286
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,70
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,4540
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,4445
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,1591
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,4905
2017,2,Unsampled,201,1,1,1431
2017,2,Unsampled,201,1,1,4959
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,4514
2017,2,Unsampled,201,1,1,2917
2017,2,Unsampled,201,1,1,1850
2017,2,Unsampled,201,1,1,1441
2017,2,Unsampled,201,1,1,170
2017,2,Unsampled,201,1,1,156
2017,2,Unsampled,201,1,1,4444
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,1,1,5005
2017,2,Unsampled,201,1,1,1275
2017,2,Unsampled,201,8,1,0
2017,2,Unsampled,201,8,1,3534
2017,2,Unsampled,201,10,1,3611
2017,2,Unsampled,201,1,1,4985
2017,2,Unsampled,201,1,1,0
2017,2,Unsampled,201,10,1,592
2017,2,Unsampled,201,10,1,2320
2017,2,Unsampled,201,4,1,0
2017,2,Unsampled,201,4,1,2151
2017,2,Unsampled,201,4,1,1407
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,1229
2017,2,Unsampled,241,1,1,585
2017,2,Unsampled,241,1,1,571
2017,2,Unsampled,241,1,1,103
2017,2,Unsampled,241,1,1,2469
2017,2,Unsampled,241,1,1,116
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,1585
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,705
2017,2,Unsampled,241,1,1,778
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,571
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,5883
2017,2,Unsampled,241,1,1,1029
2017,2,Unsampled,241,9,1,2033
2017,2,Unsampled,241,9,1,362
2017,2,Unsampled,241,9,1,1311
2017,2,Unsampled,241,9,1,3541
2017,2,Unsampled,241,9,1,0
2017,2,Unsampled,241,9,1,1650
2017,2,Unsampled,241,9,1,55
2017,2,Unsampled,241,9,1,1118
2017,2,Unsampled,241,9,1,424
2017,2,Unsampled,241,9,1,1378
2017,2,Unsampled,241,9,1,3705
2017,2,Unsampled,241,9,1,289
2017,2,Unsampled,241,9,1,0
2017,2,Unsampled,241,9,1,463
2017,2,Unsampled,241,1,1,722
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,2072
2017,2,Unsampled,241,1,1,2635
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,1017
2017,2,Unsampled,241,1,1,999
2017,2,Unsampled,241,1,1,4655
2017,2,Unsampled,241,1,1,156
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,151
2017,2,Unsampled,241,1,1,2250
2017,2,Unsampled,241,1,1,318
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,173
2017,2,Unsampled,241,1,1,162
2017,2,Unsampled,241,1,1,166
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,2388
2017,2,Unsampled,241,1,1,923
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,1342
2017,2,Unsampled,241,1,1,1215
2017,2,Unsampled,241,1,1,0
2017,2,Unsampled,241,1,1,723
2017,2,Unsampled,241,10,1,133
2017,2,Unsampled,241,10,1,0
2017,2,Unsampled,241,4,1,123
2017,2,Unsampled,241,4,1,1381
2017,2,Unsampled,241,7,1,3928
2017,2,Unsampled,241,7,1,194
2017,2,Unsampled,241,9,1,355
2017,2,Unsampled,211,4,1,237
2017,2,Unsampled,211,1,1,460
2017,2,Unsampled,211,1,1,810
2017,2,Unsampled,211,1,1,0
2017,2,Unsampled,211,1,1,95
2017,2,Unsampled,211,1,1,1805
2017,2,Unsampled,211,1,1,2775
2017,2,Unsampled,211,1,1,3971
2017,2,Unsampled,211,1,1,156
2017,2,Unsampled,211,1,1,678
2017,2,Unsampled,211,1,1,4584
2017,2,Unsampled,211,1,1,0
2017,2,Unsampled,211,1,1,1574
2017,2,Unsampled,211,1,1,410
2017,2,Unsampled,211,1,1,704
2017,2,Unsampled,211,9,1,426
2017,2,Unsampled,211,9,1,140
2017,2,Unsampled,211,1,1,0
2017,2,Unsampled,211,9,1,750
2017,2,Unsampled,211,9,1,640
2017,2,Unsampled,211,9,1,0
2017,2,Unsampled,211,9,1,1339
2017,2,Unsampled,211,9,1,815
2017,2,Unsampled,211,9,1,1067
2017,2,Unsampled,211,9,1,2073
2017,2,Unsampled,211,9,1,132
2017,2,Unsampled,211,9,1,1205
2017,2,Unsampled,211,4,1,1274
2017,2,Unsampled,211,1,1,596
2017,2,Unsampled,211,1,1,2712
2017,2,Unsampled,211,1,1,1636
2017,2,Unsampled,211,1,1,331
2017,2,Unsampled,211,1,1,2479
2017,2,Unsampled,211,1,1,1665
2017,2,Unsampled,211,8,1,0
2017,2,Unsampled,211,8,1,0
2017,2,Unsampled,211,10,1,446
2017,2,Unsampled,211,10,1,2942
2017,2,Unsampled,211,10,1,617
2017,2,Unsampled,211,4,1,1671
2017,2,Unsampled,211,4,1,3339
2017,2,Unsampled,211,2,1,0
2017,2,Unsampled,211,7,1,1894
2017,2,Unsampled,211,7,1,939
2017,2,Unsampled,211,7,1,1200
2017,2,Unsampled,211,7,1,0
2017,2,Unsampled,211,7,1,1028
2017,2,Unsampled,221,3,1,328
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,212
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,9,1,3411
2017,2,Unsampled,221,9,1,0
2017,2,Unsampled,221,9,1,1301
2017,2,Unsampled,221,9,1,1409
2017,2,Unsampled,221,9,1,831
2017,2,Unsampled,221,9,1,2109
2017,2,Unsampled,221,9,1,2340
2017,2,Unsampled,221,9,1,2281
2017,2,Unsampled,221,9,1,5595
2017,2,Unsampled,221,9,1,673
2017,2,Unsampled,221,9,1,1067
2017,2,Unsampled,221,9,1,972
2017,2,Unsampled,221,4,1,1608
2017,2,Unsampled,221,4,1,2434
2017,2,Unsampled,221,1,1,1398
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,0
2017,2,Unsampled,221,1,1,747
2017,2,Unsampled,221,10,1,664
2017,2,Unsampled,221,10,1,0
2017,2,Unsampled,221,4,1,185
2017,2,Unsampled,221,4,1,730
2017,2,Unsampled,221,4,1,1440
2017,2,Unsampled,221,7,1,299
2017,2,Unsampled,221,7,1,881
2017,2,Unsampled,221,7,1,1443
2017,2,Unsampled,221,7,1,1179
2017,2,Unsampled,221,7,1,2054
2017,2,Unsampled,221,7,1,991
2017,2,Unsampled,221,7,1,179
2017,2,Unsampled,221,7,1,4133
2017,2,Unsampled,221,7,1,0
2017,2,Unsampled,221,3,1,2893
2017,2,Unsampled,221,9,1,2134
2017,2,Unsampled,221,6,1,2256
2017,2,Unsampled,231,1,1,702
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,77
2017,2,Unsampled,231,1,1,282
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,3977
2017,2,Unsampled,231,1,1,3665
2017,2,Unsampled,231,1,1,43
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,129
2017,2,Unsampled,231,1,1,649
2017,2,Unsampled,231,1,1,1103
2017,2,Unsampled,231,9,1,4019
2017,2,Unsampled,231,9,1,650
2017,2,Unsampled,231,9,1,1187
2017,2,Unsampled,231,9,1,2642
2017,2,Unsampled,231,9,1,714
2017,2,Unsampled,231,9,1,1374
2017,2,Unsampled,231,9,1,0
2017,2,Unsampled,231,9,1,0
2017,2,Unsampled,231,9,1,4772
2017,2,Unsampled,231,9,1,0
2017,2,Unsampled,231,1,1,1450
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,1003
2017,2,Unsampled,231,1,1,178
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,660
2017,2,Unsampled,231,1,1,0
2017,2,Unsampled,231,1,1,692
2017,2,Unsampled,231,1,1,712
2017,3,Unsampled,121,4,1,168
2017,3,Unsampled,121,3,1,0
2017,3,Unsampled,121,3,1,1991
2017,3,Unsampled,121,1,1,0
2017,3,Unsampled,121,1,1,1909
2017,3,Unsampled,121,1,1,0
2017,3,Unsampled,121,1,1,1144
2017,3,Unsampled,121,1,1,522
2017,3,Unsampled,121,1,1,0
2017,3,Unsampled,121,1,1,317
2017,3,Unsampled,121,1,1,247
2017,3,Unsampled,121,9,1,3466
2017,3,Unsampled,121,1,1,723
2017,3,Unsampled,121,1,1,629
2017,3,Unsampled,121,1,1,1315
2017,3,Unsampled,121,10,1,2397
2017,3,Unsampled,121,4,1,216
2017,3,Unsampled,121,2,1,735
2017,3,Unsampled,121,2,1,225
2017,3,Unsampled,121,2,1,300
2017,3,Unsampled,131,4,1,390
2017,3,Unsampled,131,4,1,1224
2017,3,Unsampled,131,3,1,160
2017,3,Unsampled,131,4,1,4209
2017,3,Unsampled,131,4,1,1836
2017,3,Unsampled,131,4,1,0
2017,3,Unsampled,131,1,1,110
2017,3,Unsampled,131,1,1,0
2017,3,Unsampled,131,1,1,0
2017,3,Unsampled,131,1,1,0
2017,3,Unsampled,131,1,1,79
2017,3,Unsampled,131,9,1,433
2017,3,Unsampled,131,9,1,25
2017,3,Unsampled,131,9,1,56
2017,3,Unsampled,131,9,1,692
2017,3,Unsampled,131,1,1,0
2017,3,Unsampled,131,1,1,94
2017,3,Unsampled,131,1,1,0
2017,3,Unsampled,131,2,1,2131
2017,3,Unsampled,131,2,1,2766
2017,3,Unsampled,131,2,1,379
2017,3,Unsampled,131,2,1,185
2017,3,Unsampled,131,7,1,15
2017,3,Unsampled,131,3,1,0
2017,3,Unsampled,131,9,1,60
2017,3,Unsampled,131,6,1,10951
2017,3,Unsampled,141,3,1,0
2017,3,Unsampled,141,3,1,3561
2017,3,Unsampled,141,1,1,0
2017,3,Unsampled,141,1,1,124
2017,3,Unsampled,141,1,1,0
2017,3,Unsampled,141,1,1,2810
2017,3,Unsampled,141,1,1,0
2017,3,Unsampled,141,7,1,134
2017,3,Unsampled,141,7,1,0
2017,3,Unsampled,141,7,1,755
2017,3,Unsampled,141,7,1,416
2017,3,Unsampled,141,3,1,117
2017,3,Unsampled,141,3,1,240
2017,3,Unsampled,151,4,1,5415
2017,3,Unsampled,151,2,1,0
2017,3,Unsampled,151,3,1,8493
2017,3,Unsampled,151,3,1,672
2017,3,Unsampled,151,3,1,3239
2017,3,Unsampled,151,4,1,3855
2017,3,Unsampled,151,4,1,0
2017,3,Unsampled,151,1,1,291
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,76
2017,3,Unsampled,151,1,1,425
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,298
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,1162
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,1196
2017,3,Unsampled,151,1,1,1091
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,9,1,1766
2017,3,Unsampled,151,9,1,53
2017,3,Unsampled,151,9,1,80
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,57
2017,3,Unsampled,151,1,1,187
2017,3,Unsampled,151,1,1,198
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,950
2017,3,Unsampled,151,1,1,1488
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,256
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,8,1,240
2017,3,Unsampled,151,10,1,0
2017,3,Unsampled,151,1,1,11
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,1,1,0
2017,3,Unsampled,151,10,1,2717
2017,3,Unsampled,151,2,1,0
2017,3,Unsampled,151,2,1,2734
2017,3,Unsampled,151,2,1,561
2017,3,Unsampled,151,2,1,314
2017,3,Unsampled,151,7,1,834
2017,3,Unsampled,151,7,1,237
2017,3,Unsampled,151,7,1,0
2017,3,Unsampled,151,7,1,0
2017,3,Unsampled,151,7,1,2336
2017,3,Unsampled,151,7,1,0
2017,3,Unsampled,151,7,1,439
2017,3,Unsampled,151,7,1,903
2017,3,Unsampled,151,7,1,370
2017,3,Unsampled,151,6,1,14509
2017,3,Unsampled,191,3,1,0
2017,3,Unsampled,191,1,1,64
2017,3,Unsampled,191,1,1,2720
2017,3,Unsampled,191,1,1,1
2017,3,Unsampled,191,1,1,166
2017,3,Unsampled,191,1,1,112
2017,3,Unsampled,191,1,1,1
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,322
2017,3,Unsampled,191,1,1,150
2017,3,Unsampled,191,1,1,2489
2017,3,Unsampled,191,1,1,639
2017,3,Unsampled,191,1,1,1728
2017,3,Unsampled,191,1,1,936
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,262
2017,3,Unsampled,191,1,1,2452
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,3463
2017,3,Unsampled,191,1,1,139
2017,3,Unsampled,191,1,1,3575
2017,3,Unsampled,191,1,1,137
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,121
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,3812
2017,3,Unsampled,191,9,1,3777
2017,3,Unsampled,191,9,1,0
2017,3,Unsampled,191,9,1,0
2017,3,Unsampled,191,9,1,4317
2017,3,Unsampled,191,9,1,146
2017,3,Unsampled,191,9,1,349
2017,3,Unsampled,191,9,1,468
2017,3,Unsampled,191,9,1,2
2017,3,Unsampled,191,9,1,0
2017,3,Unsampled,191,9,1,3532
2017,3,Unsampled,191,9,1,0
2017,3,Unsampled,191,9,1,5426
2017,3,Unsampled,191,9,1,1
2017,3,Unsampled,191,9,1,1876
2017,3,Unsampled,191,9,1,3300
2017,3,Unsampled,191,9,1,1510
2017,3,Unsampled,191,9,1,3949
2017,3,Unsampled,191,9,1,7119
2017,3,Unsampled,191,9,1,518
2017,3,Unsampled,191,9,1,4650
2017,3,Unsampled,191,9,1,539
2017,3,Unsampled,191,9,1,4836
2017,3,Unsampled,191,9,1,1845
2017,3,Unsampled,191,4,1,2707
2017,3,Unsampled,191,4,1,1514
2017,3,Unsampled,191,1,1,1780
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,3502
2017,3,Unsampled,191,1,1,1936
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,256
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,623
2017,3,Unsampled,191,1,1,4075
2017,3,Unsampled,191,1,1,1414
2017,3,Unsampled,191,1,1,599
2017,3,Unsampled,191,1,1,3993
2017,3,Unsampled,191,1,1,317
2017,3,Unsampled,191,1,1,975
2017,3,Unsampled,191,1,1,0
2017,3,Unsampled,191,1,1,2414
2017,3,Unsampled,191,8,1,3011
2017,3,Unsampled,191,8,1,23
2017,3,Unsampled,191,8,1,0
2017,3,Unsampled,191,8,1,0
2017,3,Unsampled,191,8,1,149
2017,3,Unsampled,191,8,1,0
2017,3,Unsampled,191,8,1,0
2017,3,Unsampled,191,8,1,0
2017,3,Unsampled,191,10,1,61
2017,3,Unsampled,191,10,1,79
2017,3,Unsampled,191,10,1,0
2017,3,Unsampled,191,10,1,4231
2017,3,Unsampled,191,10,1,1475
2017,3,Unsampled,191,10,1,1066
2017,3,Unsampled,191,4,1,6571
2017,3,Unsampled,191,4,1,678
2017,3,Unsampled,191,4,1,2352
2017,3,Unsampled,191,4,1,597
2017,3,Unsampled,191,2,1,1
2017,3,Unsampled,191,7,1,149
2017,3,Unsampled,191,7,1,2680
2017,3,Unsampled,191,7,1,8436
2017,3,Unsampled,191,7,1,284
2017,3,Unsampled,191,7,1,1195
2017,3,Unsampled,191,7,1,1329
2017,3,Unsampled,191,7,1,1445
2017,3,Unsampled,191,7,1,279
2017,3,Unsampled,191,7,1,0
2017,3,Unsampled,191,7,1,0
2017,3,Unsampled,191,3,1,0
2017,3,Unsampled,191,9,1,159
2017,3,Unsampled,191,7,1,226
2017,3,Unsampled,181,4,1,4893
2017,3,Unsampled,181,3,1,73
2017,3,Unsampled,181,3,1,288
2017,3,Unsampled,181,3,1,0
2017,3,Unsampled,181,4,1,3446
2017,3,Unsampled,181,4,1,1
2017,3,Unsampled,181,4,1,1881
2017,3,Unsampled,181,1,1,186
2017,3,Unsampled,181,1,1,331
2017,3,Unsampled,181,1,1,237
2017,3,Unsampled,181,1,1,3
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,437
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,68
2017,3,Unsampled,181,1,1,1
2017,3,Unsampled,181,1,1,937
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,1
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,680
2017,3,Unsampled,181,1,1,640
2017,3,Unsampled,181,1,1,52
2017,3,Unsampled,181,1,1,987
2017,3,Unsampled,181,1,1,1131
2017,3,Unsampled,181,1,1,1
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,336
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,2919
2017,3,Unsampled,181,1,1,103
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,793
2017,3,Unsampled,181,9,1,0
2017,3,Unsampled,181,9,1,102
2017,3,Unsampled,181,9,1,855
2017,3,Unsampled,181,9,1,88
2017,3,Unsampled,181,9,1,0
2017,3,Unsampled,181,9,1,2119
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,9,1,1506
2017,3,Unsampled,181,9,1,3645
2017,3,Unsampled,181,9,1,25
2017,3,Unsampled,181,9,1,1354
2017,3,Unsampled,181,9,1,3768
2017,3,Unsampled,181,9,1,2890
2017,3,Unsampled,181,9,1,3055
2017,3,Unsampled,181,9,1,1361
2017,3,Unsampled,181,9,1,504
2017,3,Unsampled,181,9,1,476
2017,3,Unsampled,181,9,1,1058
2017,3,Unsampled,181,4,1,205
2017,3,Unsampled,181,1,1,1326
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,104
2017,3,Unsampled,181,1,1,2550
2017,3,Unsampled,181,1,1,155
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,87
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,1,1,561
2017,3,Unsampled,181,1,1,779
2017,3,Unsampled,181,1,1,0
2017,3,Unsampled,181,8,1,0
2017,3,Unsampled,181,8,1,0
2017,3,Unsampled,181,8,1,40
2017,3,Unsampled,181,10,1,0
2017,3,Unsampled,181,10,1,0
2017,3,Unsampled,181,1,1,758
2017,3,Unsampled,181,10,1,271
2017,3,Unsampled,181,10,1,16
2017,3,Unsampled,181,10,1,148
2017,3,Unsampled,181,4,1,1477
2017,3,Unsampled,181,4,1,2058
2017,3,Unsampled,181,2,1,22
2017,3,Unsampled,181,2,1,687
2017,3,Unsampled,181,2,1,2439
2017,3,Unsampled,181,7,1,7917
2017,3,Unsampled,181,7,1,599
2017,3,Unsampled,181,7,1,286
2017,3,Unsampled,181,7,1,0
2017,3,Unsampled,181,7,1,0
2017,3,Unsampled,181,9,1,527
2017,3,Unsampled,181,6,1,4036
2017,3,Unsampled,181,7,1,1731
2017,3,Unsampled,181,7,1,291
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,615
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,499
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,354
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,2248
2017,3,Unsampled,201,1,1,2330
2017,3,Unsampled,201,1,1,3131
2017,3,Unsampled,201,1,1,2994
2017,3,Unsampled,201,1,1,65
2017,3,Unsampled,201,1,1,672
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,5035
2017,3,Unsampled,201,1,1,1865
2017,3,Unsampled,201,1,1,946
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,4622
2017,3,Unsampled,201,1,1,4833
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,716
2017,3,Unsampled,201,1,1,3269
2017,3,Unsampled,201,1,1,1703
2017,3,Unsampled,201,1,1,493
2017,3,Unsampled,201,1,1,3318
2017,3,Unsampled,201,1,1,299
2017,3,Unsampled,201,9,1,0
2017,3,Unsampled,201,9,1,97
2017,3,Unsampled,201,9,1,1558
2017,3,Unsampled,201,9,1,0
2017,3,Unsampled,201,9,1,154
2017,3,Unsampled,201,9,1,439
2017,3,Unsampled,201,9,1,0
2017,3,Unsampled,201,9,1,2914
2017,3,Unsampled,201,9,1,362
2017,3,Unsampled,201,9,1,0
2017,3,Unsampled,201,9,1,521
2017,3,Unsampled,201,9,1,1643
2017,3,Unsampled,201,1,1,0
